gld_bro_id,lon,lat,screen_depth_below_ground_m,first_date,last_date,n_readings,mean_level_m_nap,trend_mm_per_year,ground_level_m_nap,glg,ghg,n_years,gvg,swing,glg_depth_m
GLD000000013829,5.08390457,52.11636813,3.66,2021-04-26,2026-06-01,40137,-0.38898320751426363,8.96658542757293,1.47,-0.4737222222222222,-0.26226944444444444,5,-0.37158749999999996,0.21145277777777777,1.9437222222222221
GLD000000013830,5.08061698,52.1174738,0.61,2021-05-19,2026-06-01,45185,-0.15463284275755232,-121.6996889160382,1.45,-0.21731666666666669,-0.03963333333333331,5,-0.12670833333333334,0.17768333333333336,1.6673166666666666
GLD000000013831,5.12927575,52.0970257,1.09,2021-10-05,2026-06-01,37158,-0.46191614188061786,253.30791149302246,2.3,-0.5459618055555555,0.6055955086580087,4,-0.03429164758852257,1.1515573142135642,2.8459618055555556
GLD000000013832,5.098816,52.06466231,1.15,2021-04-16,2026-06-01,39118,-0.045112250115036556,5.898506648805849,1.682,-0.16461805555555553,0.11928680555555554,4,0.007546874999999996,0.2839048611111111,1.8466180555555556
GLD000000013833,5.00677391,52.08158337,0.71,2021-04-12,2026-06-01,41269,-1.3226120090140299,2.9168805697381464,-0.541,-1.4402583333333334,-1.1920758575498573,5,-1.2972243055555555,0.24818247578347608,0.8992583333333334
GLD000000013834,5.02849289,52.07664802,1.05,2021-04-12,2026-06-01,44920,-1.1912386019590382,7.670035776938301,-0.264,-1.2934694444444443,-1.085443140350877,5,-1.19630625,0.20802630409356726,1.0294694444444443
GLD000000013835,5.03776956,52.10225768,1.31,2021-04-09,2025-10-24,34651,-0.20489962771637182,-9.021824378866501,0.977,-0.34672867063492063,-0.012649378019323676,4,-0.17935360593512767,0.33407929261559693,1.3237286706349205
GLD000000013836,5.09572708,52.08964019,0.52,2021-05-19,2023-06-21,19460,0.9652318088386433,,2.39,0.9475555555555555,0.9828958333333334,2,0.977296875,0.03534027777777793,1.4424444444444446
GLD000000013837,5.15145772,52.09430374,4.05,2021-04-26,2024-11-29,31488,0.3929622395833333,,2.17,0.3298854166666667,0.46857497863247866,4,0.4085885416666667,0.13868956196581195,1.8401145833333332
GLD000000013838,5.14182389,52.06552236,5.52,2021-04-20,2026-06-01,43177,0.40934307617481525,5.654020170798852,1.55,0.31781464646464647,0.5367111111111111,5,0.40301666666666663,0.21889646464646467,1.2321853535353535
GLD000000013839,5.00983411,52.09753246,1.25,2021-04-09,2026-06-01,39338,-0.4909035029742233,1.0821485715711614,0.843,-0.7224652777777778,-0.3842217064879565,4,-0.4741692708333333,0.3382435712898213,1.5654652777777778
GLD000000013840,5.12958855,52.09161431,1.68,2021-04-14,2026-06-01,45185,0.37961239349341597,-11.253612472577615,2.29,0.2896548888888889,0.5114670634920635,5,0.39412155797101445,0.2218121746031746,2.0003451111111112
GLD000000013841,5.11317327,52.09353443,1.6,2021-04-15,2026-06-01,33239,0.632916995096122,-185.5082687917593,2.75,0.5630601851851852,1.1864259259259258,3,0.8898819444444445,0.6233657407407406,2.186939814814815
GLD000000013842,5.1381603,52.06829487,0.64,2021-05-19,2026-06-01,40950,0.4516789255189255,-28.279675010882034,1.87,0.04837222222222225,0.7383602657004831,5,0.48544791666666676,0.6899880434782608,1.8216277777777778
GLD000000013843,5.06298963,52.09326709,5.36,2021-04-23,2026-06-01,44923,-0.07308405493845024,-6.609639767794604,1.86,-0.21859444444444445,0.09214722222222223,5,-0.07056875,0.3107416666666667,2.0785944444444446
GLD000000013844,5.04020665,52.08347858,0.63,2021-04-13,2026-06-01,38693,-0.028524642700230026,16.81751846458036,0.857,-0.5157083333333333,0.3613733974358974,4,0.0059801041666666735,0.8770817307692307,1.3727083333333332
GLD000000013845,5.00898391,52.10869174,0.14,2021-04-30,2023-07-04,19751,-0.29548812718343376,,0.72,-0.4044444444444444,-0.0018969017094016966,2,-0.258109375,0.4025475427350427,1.1244444444444444
GLD000000013846,5.02351842,52.11105636,7.83,2021-01-07,2026-06-01,40904,-0.6362555495795033,4.191202016123455,0.95,-0.720436111111111,-0.4910818172568172,5,-0.6451,0.22935429385429384,1.670436111111111
GLD000000013847,5.09139602,52.07857427,5.21,2021-04-21,2026-06-01,45271,-0.1384527622539816,-24.464304492502585,1.8,-0.2211722222222222,-0.01520030864197531,5,-0.14312708333333332,0.20597191358024688,2.0211722222222224
GLD000000013848,5.03480447,52.11052669,1.24,2021-04-09,2024-04-10,25831,-0.6126190236537493,,0.229,-0.8383379629629629,-0.3933101851851852,3,-0.607513888888889,0.44502777777777774,1.067337962962963
GLD000000013849,5.00050937,52.10116819,6.47,2021-04-30,2026-06-01,43803,-0.5684138072734745,5.5610781988838935,0.58,-0.7008988095238096,-0.36746072807017544,5,-0.5643641666666668,0.3334380814536341,1.2808988095238094
GLD000000013850,5.06779441,52.07555208,6.96,2021-04-29,2026-03-09,32089,-0.4583068652809374,1.3458857826495727,0.22,-0.5643842592592593,-0.2483935185185185,3,-0.4419618055555556,0.31599074074074074,0.7843842592592593
GLD000000013851,5.08390457,52.11636813,0.84,2021-04-26,2026-06-01,41949,-0.274875467829984,-64.05541212094263,1.47,-0.37335069444444446,-0.078,4,-0.2524427083333333,0.29535069444444445,1.8433506944444444
GLD000000013852,5.09034563,52.10833516,1.22,2021-04-15,2026-06-01,35050,0.05756388017118402,-18.97740494422991,1.679,-0.13736666666666666,0.2868978535353535,5,-0.004873611111111109,0.4242645202020202,1.8163666666666667
GLD000000013853,5.02075915,52.12159804,4.27,2021-04-26,2025-09-16,38715,-1.0706193465065221,-20.762901675218256,-0.7,-1.2394999999999998,-0.7556388888888889,4,-1.0375269097222222,0.48386111111111096,0.5394999999999999
GLD000000013854,5.09615812,52.07026527,1.22,2021-04-16,2026-06-01,41364,0.19734160139251525,7.362358826586687,1.803,0.059044444444444455,0.35951805555555555,5,0.24519166666666664,0.3004736111111111,1.7439555555555555
GLD000000013855,5.11415215,52.07602002,1.63,2021-05-19,2026-06-01,41607,0.7711776383781574,114.00320029004159,1.856,0.6366666666666666,0.8555034722222221,4,0.719140625,0.2188368055555555,1.2193333333333336
GLD000000013856,5.14005877,52.09232361,1.13,2021-04-19,2026-06-01,40781,0.6911883720359971,-2.91623680012349,1.869,0.4876006944444444,0.9473229166666667,4,0.7131744791666667,0.45972222222222225,1.3813993055555556
GLD000000013857,5.0599982,52.09704315,1.13,2021-04-13,2026-06-01,44627,0.6443533511103144,-18.224099833137647,2.327,0.527412,0.7920934444444445,5,0.7048501666666666,0.2646814444444445,1.799588
GLD000000013858,5.15559312,52.07911315,4.66,2021-04-19,2026-01-16,41156,0.6413036981242103,67.45235567932966,2.33,0.5522833333333332,0.7556111111111112,5,0.6034833333333334,0.203327777777778,1.7777166666666668
GLD000000013859,5.11891648,52.10396839,4.63,2021-04-28,2026-06-01,43258,-0.09971441120717554,-4.934153721285688,1.42,-0.2246138888888889,0.06168055555555555,5,-0.060538405797101444,0.28629444444444446,1.6446138888888888
GLD000000013860,5.10141436,52.09509206,6.84,2021-04-29,2026-06-01,45162,0.05477210929542536,-21.258094020034466,2.04,-0.10698055555555555,0.25881666666666664,5,0.09426666666666665,0.3657972222222222,2.1469805555555554
GLD000000013861,5.10791819,52.11922927,1.51,2021-04-14,2026-06-01,42506,-0.34229172352138526,-2.243653376415754,1.641,-0.47111111111111115,-0.1458138888888889,5,-0.3203534722222222,0.32529722222222224,2.112111111111111
GLD000000013862,5.11020394,52.10639618,1.23,2021-04-15,2026-06-01,45180,-0.24286339088092074,-14.73425334664051,1.721,-0.38550000000000006,0.026554777777777778,5,-0.2519249166666667,0.4120547777777778,2.1065
GLD000000013863,5.11734667,52.11863215,1.65,2021-04-14,2026-06-01,44418,-0.2384961952361655,-0.9277434524668369,1.67,-0.37205555555555553,-0.06944444444444445,5,-0.21434999999999998,0.30261111111111105,2.0420555555555553
GLD000000013864,5.03246204,52.0872755,1.18,2021-04-13,2026-06-01,43953,-0.19617272996154986,32.41041177157236,0.949,-0.38308333333333333,-0.006080555555555554,5,-0.1392,0.3770027777777778,1.3320833333333333
GLD000000013865,5.06075028,52.08414808,0.85,2021-04-13,2026-06-01,34840,0.34093725602755454,18.492202521060417,1.396,-0.004,0.7164500771604938,4,0.3699375,0.7204500771604938,1.4
GLD000000013866,5.02764432,52.08629779,7.06,2021-04-23,2026-06-01,45295,-0.5153386687272326,-6.96698563794914,0.3,-0.6084138888888889,-0.3691556513409962,5,-0.52425,0.23925823754789272,0.9084138888888889
GLD000000013867,5.13861291,52.11591171,4.57,2021-04-26,2026-06-01,43337,0.03915427925329395,-93.74728130649537,1.61,-0.028747222222222223,0.17820833333333336,5,0.04378333333333334,0.2069555555555556,1.6387472222222224
GLD000000013868,5.04805199,52.09829414,1.56,2021-04-13,2025-09-28,39334,-0.1682755631260487,3.4358312330415046,1.543,-0.2981770833333333,0.06445216049382715,4,-0.14644003170289854,0.36262924382716044,1.8411770833333332
GLD000000013869,5.11839909,52.10761532,1.59,2021-04-14,2026-05-31,41610,-0.12776645037250664,-2.4656404552198774,1.456,-0.34212777777777775,0.032752777777777776,5,-0.20433749999999998,0.37488055555555555,1.7981277777777778
GLD000000013870,5.12927575,52.0970257,4.95,2021-04-29,2026-06-01,37293,0.325457646207063,-12.5833495136085,2.3,0.20451843434343436,0.46710944444444447,5,0.2810864683600713,0.2625910101010101,2.0954815656565655
GLD000000013871,5.00736021,52.0852882,0.62,2021-04-12,2026-06-01,36980,-0.7794426717144403,-4.808400948291698,0.29,-0.9095763888888889,-0.6303775,4,-0.7845963541666667,0.2791988888888889,1.1995763888888888
GLD000000013872,5.04763314,52.0458925,6.66,2021-05-11,2026-06-01,36506,-0.49754325316386344,34.33733324069138,0.6,-0.8191527777777777,-0.2123418209876543,4,-0.4459916666666667,0.6068109567901234,1.4191527777777777
GLD000000013873,5.066344323,52.095255971,4.1,2022-03-28,2025-02-07,25944,-0.059345937403638596,,1.253,-0.3901574074074074,0.16970833333333332,3,0.029631944444444447,0.5598657407407407,1.6431574074074073
GLD000000013874,5.10325408,52.0740037,1.11,2021-04-16,2026-06-01,39436,0.06375385434628258,143.64063355419663,1.928,-0.06349652777777777,0.23520138888888886,4,0.06446875,0.2986979166666666,1.9914965277777776
GLD000000013875,5.05028239,52.1036738,0.52,2021-04-09,2026-02-03,42212,-0.7674630673742064,8.45989257146846,0.051,-0.8713527777777778,-0.6415358888888888,5,-0.7733645833333332,0.22981688888888896,0.9223527777777778
GLD000000013876,5.13782021,52.05907853,0.84,2021-04-20,2026-06-01,41500,0.6076355662650603,-28.240461446935775,1.76,0.4360111111111111,0.8700055555555555,5,0.6383424273700307,0.43399444444444435,1.3239888888888889
GLD000000013877,4.99794115,52.09271991,0.27,2021-04-23,2026-06-01,43275,-0.16994380127094166,-20.27350209819449,0.88,-0.2466944444444444,-0.05100361952861954,5,-0.18833333333333332,0.19569082491582487,1.1266944444444444
GLD000000013878,5.03495852,52.08149276,0.61,2021-04-12,2024-02-25,23465,-0.11686993394417218,,1.029,-0.4367013888888889,0.22405753968253972,2,-0.16969791666666667,0.6607589285714286,1.4657013888888888
GLD000000013879,5.12188254,52.06823935,1.64,2021-04-16,2026-06-01,37734,0.6246121269942227,4.796018999610388,1.783,0.4550972222222222,0.7545416666666666,4,0.6784401041666667,0.29944444444444435,1.3279027777777777
GLD000000013880,5.14682544,52.10881194,4.94,2021-04-26,2026-06-01,45091,0.11643101727617484,-15.145420533472246,1.55,0.04061666666666667,0.21635277777777778,5,0.10507291666666667,0.17573611111111112,1.5093833333333333
GLD000000013881,5.16589412,52.08754572,4.67,2021-04-26,2026-06-01,45147,0.579712007442355,-22.559767094015452,2.21,0.4373861111111112,0.7576499999999999,5,0.6040541666666667,0.32026388888888874,1.7726138888888887
GLD000000013882,5.04723331,52.06975482,3.64,2021-04-30,2026-06-01,38299,-1.1358850100524815,3.404605994819124,-0.25,-1.1977184722222223,-1.0589552696078433,4,-1.1425338541666668,0.13876320261437902,0.9477184722222223
GLD000000013883,5.04408578,52.10560065,0.67,2021-04-09,2026-06-01,38058,-0.6647111251248096,-13.195538808796696,0.081,-0.8204687500000001,-0.4996186787749287,4,-0.6521822916666666,0.32085007122507136,0.90146875
GLD000000013884,5.00429182,52.10130053,1.26,2021-04-09,2026-06-01,31919,0.08207988972085593,13.004013736992151,1.419,-0.04489444444444445,0.29306443817052513,5,0.0698249643874644,0.3379588826149696,1.4638944444444444
GLD000000013885,5.1298215,52.07825983,4.33,2021-04-19,2026-06-01,43028,0.516353769638375,-4.610760625916867,2.21,0.44856944444444447,0.6032527777777777,5,0.5111291666666666,0.15468333333333328,1.7614305555555556
GLD000000013886,5.14262081,52.06379831,0.35,2021-04-20,2026-06-01,37734,0.772347988551439,-13.1989924295902,1.89,0.6992972222222222,0.8962772727272726,5,0.7491916666666666,0.1969800505050504,1.1907027777777777
GLD000000013887,5.08633122,52.12893966,4.89,2021-10-07,2026-06-01,37486,-0.729817131729179,-0.3775414773751323,1.66,-0.8250231481481481,-0.6056944444444444,3,-0.72346875,0.21932870370370372,2.485023148148148
GLD000000013888,5.03887487,52.0751379,0.53,2021-04-12,2026-06-01,44244,-0.7996577163005154,-5.2771221026329425,0.121,-0.9357861111111111,-0.6153027777777778,5,-0.8019416666666667,0.32048333333333334,1.0567861111111112
GLD000000013889,5.09693131,52.09105447,3.79,2021-04-29,2026-06-01,45251,0.05034836799186758,-15.078363964750885,2.08,-0.13326944444444444,0.22748688888888888,5,0.09363125,0.36075633333333335,2.2132694444444443
GLD000000013890,5.02485687,52.10981774,0.92,2021-04-12,2026-06-01,44613,0.24231878600407952,-13.252911489414787,0.877,-0.01055,0.5211763952892985,5,0.22149375,0.5317263952892984,0.88755
GLD000000013891,5.14137148,52.10010744,5.11,2021-04-20,2026-06-01,45153,0.22820680796403342,-10.331307328850071,1.72,0.14010555555555554,0.34199444444444443,5,0.23922083333333335,0.2018888888888889,1.5798944444444445
GLD000000013892,5.11621126,52.0782833,6.47,2021-04-16,2026-06-01,44819,0.4143948102367299,-8.972811567105266,2.22,0.29181388888888893,0.5886416666666666,5,0.3975270833333334,0.2968277777777777,1.9281861111111112
GLD000000014657,5.24337352,52.09546751,4.86,2021-01-01,2025-06-01,32995,2.298604182451887,201.9741407550057,6.37,1.9551666666666667,2.5924861111111106,3,2.412402777777778,0.6373194444444439,4.414833333333333
GLD000000014658,5.24624834,52.08620433,1.9,2021-01-01,2025-06-01,30283,2.7378108509724925,135.7626445480943,4.76,2.586820707070707,2.9428564814814813,3,2.758236111111111,0.35603577441077405,2.1731792929292926
GLD000000014659,5.23787697,52.09395066,4.01,2021-01-01,2025-06-01,32875,2.1992299011406846,142.15384897048605,5.18,1.8900648148148147,2.4673148148148147,3,2.3049444444444447,0.57725,3.2899351851851852
GLD000000014660,5.22065632,52.07862989,1.97,2021-01-01,2025-06-01,33019,1.568795481389503,-1.1060998227893795,2.87,1.385472222222222,1.7928148148148146,3,1.6003958333333335,0.40734259259259264,1.4845277777777781
GLD000000014661,5.23554097,52.07277188,1.46,2021-01-01,2024-11-18,28987,1.813890882119571,13.879306209537104,2.9,1.6108263888888885,1.978173611111111,2,1.8103645833333335,0.3673472222222225,1.2891736111111114
GLD000000014662,5.181849618,52.041286218,3.06,2012-06-11,2024-11-13,33186,0.9371997529078527,-26.532431593519277,2.92,0.6026367845117845,1.3049212962962964,3,1.0552395833333335,0.7022845117845119,2.3173632154882156
GLD000000014664,5.15085383,52.02078017,2.05,2021-01-01,2023-09-19,22219,0.09139065664521355,,0.98,-0.11946212121212121,0.3087430555555556,2,0.12621354166666665,0.4282051767676768,1.0994621212121212
GLD000000014668,5.14919115,52.02936048,2.26,2021-01-01,2023-09-19,23300,0.18464982832618027,,2.12,-0.005342803030303031,0.4375069444444445,2,0.241875,0.44284974747474753,2.125342803030303
GLD000000014669,5.175100753,52.025985517,3.08,2012-06-20,2024-11-13,33211,0.7442964078166873,33.8245779615662,2.52,0.44062962962962965,1.0945694444444445,3,0.8645625,0.6539398148148148,2.0793703703703703
GLD000000014672,5.16627962,52.039029,2.09,2021-01-01,2023-09-19,23323,0.8835588474896025,,1.72,0.7309444444444444,1.024326388888889,2,0.9426822916666666,0.29338194444444454,0.9890555555555556
GLD000000014673,5.179990214,52.021023796,3.04,2012-06-20,2023-11-20,24788,0.6865567209940294,,2.54,0.44981944444444444,1.0137916666666666,2,0.8311979166666666,0.5639722222222222,2.0901805555555555
GLD000000014675,5.19295586,52.02453332,3.18,2021-01-01,2022-05-23,11986,1.0044592024028034,,3.56,0.7858333333333333,1.214611111111111,1,1.0158125,0.4287777777777778,2.774166666666667
GLD000000014783,5.202595588,52.068329638,1.76,2016-09-09,2025-01-31,34604,0.8511893422725697,19.168076627180202,3.2,0.7613958333333334,0.9698402777777778,4,0.8546027462121213,0.20844444444444443,2.438604166666667
GLD000000014788,5.192450809,52.070335598,6.68,2016-08-25,2024-10-10,25317,0.08834905399533903,,2.37,-0.7471990740740742,0.16349999999999998,3,-0.4867136994949495,0.9106990740740741,3.1171990740740743
GLD000000014797,5.243534212,52.02268251,1.23,2020-02-28,2025-01-31,34676,2.506277915561195,50.411068673722255,3.419,1.8943333333333334,3.0325306186868692,4,2.6179029356060606,1.1381972853535358,1.5246666666666666
GLD000000015111,4.998660019,52.14941914,3.09,2019-06-27,2021-12-22,21826,-1.2991199945019702,,0.15,-1.4237962962962962,-1.1730277777777778,3,-1.2930682367149757,0.25076851851851845,1.5737962962962961
GLD000000015121,4.999161157,52.149588865,0.88,2019-07-18,2021-12-22,21311,-1.1884310919243584,,-0.48,-1.3168148148148147,-1.001712962962963,3,-1.2695495169082125,0.3151018518518516,0.8368148148148147
GLD000000015124,4.998654198,52.149416424,5.44,2019-07-05,2021-07-07,17595,-1.5949006535947714,,0.16,-1.729774758454106,-1.4605555555555556,2,-1.7102529438405796,0.2692192028985505,1.889774758454106
GLD000000015125,4.998136844,52.149263721,2.47,2019-06-25,2021-12-22,21863,-1.5741695558706492,,-0.74,-1.6812777777777776,-1.4396620370370368,3,-1.5951802536231885,0.24161574074074088,0.9412777777777777
GLD000000016903,5.078701053,52.155326884,0.34,2016-05-03,2020-12-31,40775,-2.682098393623544,32.87551911794829,-2.079,-2.9257944444444446,-2.261186111111111,5,-2.691597916666667,0.6646083333333337,0.8467944444444444
GLD000000016979,5.09753039,52.142791312,0.35,2014-01-28,2020-12-31,41142,-0.9521977298138157,-7.857712394903261,-0.41,-1.3113861111111111,-0.42127777777777775,5,-0.8913166666666668,0.8901083333333334,0.9013861111111112
GLD000000016988,5.08129363,52.150165505,2.54,2014-01-28,2020-12-31,60684,-1.4764547986289633,2.0697041982764595,-0.04,-1.5364149413388544,-1.3893253968253967,7,-1.4875907738095238,0.14708954451345768,1.4964149413388543
GLD000000016994,5.08129363,52.150165505,1.11,2014-01-28,2020-12-31,60687,-1.3936109051361907,-16.80295475161979,-0.04,-1.6169166666666668,-1.1833968253968252,7,-1.3945744047619049,0.43351984126984155,1.5769166666666667
GLD000000016996,5.076969856,52.152113616,1.19,2014-01-28,2020-12-31,60673,-1.582888929177723,24.74625363272486,-0.34,-1.8878035714285717,-1.2215873015873018,7,-1.6148943452380953,0.6662162698412699,1.5478035714285716
GLD000000016998,5.080916279,52.149796017,1.19,2014-01-15,2020-12-31,58389,-1.3221627018787785,7.054507553080218,-0.21,-1.5804930555555556,-1.0077939814814816,6,-1.3487135416666665,0.572699074074074,1.3704930555555557
GLD000000017000,5.080916279,52.149796017,2.47,2014-02-12,2020-12-31,60333,-1.5616788822037693,1.497526032919509,-0.21,-1.6090634920634923,-1.4859444444444443,7,-1.575825892857143,0.12311904761904802,1.3990634920634923
GLD000000017008,5.07370404,52.151089341,1.23,2014-01-29,2020-12-31,58670,-1.6616644452019773,0.18881496149795135,-0.98,-1.7232291666666664,-1.5961736111111111,6,-1.641923611111111,0.12705555555555526,0.7432291666666664
GLD000000017010,5.089700585,52.144928978,0.74,2014-01-28,2020-12-31,60691,-0.9388744953947042,-0.12030828103439355,-0.22,-1.1814821428571427,-0.6982440476190476,7,-0.9694122023809525,0.48323809523809513,0.9614821428571427
GLD000000017016,5.095763789,52.135911094,4.56,2013-11-01,2020-12-31,59679,-1.1424069270597699,0.07002138576685396,-0.18,-1.1815741028295375,-1.084263888888889,7,-1.1411607142857143,0.09731021394064854,1.0015741028295375
GLD000000017022,5.092728796,52.144307405,1.34,2014-01-28,2020-12-31,60679,-1.0715115937968653,5.316960270189759,0.17,-1.1720474465148378,-0.8692837301587301,7,-1.0651205357142857,0.30276371635610777,1.3420474465148378
GLD000000017024,5.098257658,52.147799444,1.09,2014-02-05,2020-12-31,60505,-1.1048613833567476,-7.21276481250785,-0.9,-1.1796051587301588,-1.0366646825396826,7,-1.1059717261904762,0.14294047619047623,0.2796051587301588
GLD000000017028,5.110924687,52.157249245,0.63,2014-01-29,2020-12-31,60665,-1.0029941152229456,1.6214374019500777,-0.33,-1.1313869047619047,-0.8496249999999999,7,-1.0175997023809524,0.2817619047619049,0.8013869047619047
GLD000000017034,5.104272422,52.146223125,1.38,2014-04-17,2020-12-31,58793,-1.0318945112513394,-2.0525758285377096,-0.98,-1.0769007936507937,-0.9590575396825397,7,-1.0324692460317462,0.11784325396825401,0.09690079365079374
GLD000000017036,5.075648123,52.157260283,2.11,2015-03-26,2020-12-31,50575,-3.405885477014335,5.512062204440908,-2.76,-3.497844907407407,-3.2582037037037033,6,-3.4077048611111116,0.2396412037037039,0.7378449074074074
GLD000000017042,5.110924687,52.157249245,1.89,2014-01-29,2020-12-31,58339,-1.0166064553729066,-2.3762529043851077,-0.33,-1.067390873015873,-0.9393611111111112,7,-1.02,0.12802976190476179,0.7373908730158729
GLD000000017044,5.089643046,52.144794012,4.16,2014-01-08,2020-12-31,60690,-1.2295446696325587,-0.15319963631685163,-0.08,-1.2683845755693584,-1.1739087301587303,7,-1.235483630952381,0.09447584541062803,1.1883845755693583
GLD000000017046,5.053454411,52.156732251,2.35,2014-03-11,2020-12-31,54824,-3.38533563767693,4.851927300812537,-2.76,-3.4802857142857144,-3.282357142857143,7,-3.3984285714285716,0.19792857142857123,0.7202857142857146
GLD000000017054,5.090388283,52.144768924,1.03,2014-08-19,2020-12-31,55824,-1.0970678740326743,-17.79232131607842,-0.18,-1.2308194444444445,-0.8651226851851851,6,-1.1244097222222222,0.3656967592592594,1.0508194444444445
GLD000000017072,5.089671546,52.144901941,2.76,2015-07-15,2020-12-31,47901,-1.4782670299158684,2.3057561585893036,-0.2,-1.5227800925925925,-1.4084467592592593,6,-1.4776006944444442,0.11433333333333318,1.3227800925925925
GLD000000017080,5.078701053,52.155326884,1.04,2016-05-03,2020-08-13,32777,-2.767413125057205,5.014327948048295,-2.086,-2.884268518518519,-2.545240740740741,3,-2.757076388888889,0.33902777777777793,0.798268518518519
GLD000000017140,5.105545879,52.145839684,0.04,2018-01-10,2020-12-31,26058,-0.9848770818942357,,-0.67,-1.0333518518518519,-0.9236851851851852,3,-0.98046875,0.10966666666666669,0.3633518518518518
GLD000000024957,5.075648123,52.157260283,2.11,2021-01-01,2025-03-21,21508,-3.3703696763994797,,-2.76,-3.5383125,-3.262423611111111,2,-3.3690989583333337,0.27588888888888885,0.7783125000000002
GLD000000024958,5.080916279,52.149796017,1.19,2021-01-01,2023-03-08,16738,-1.262489365515593,,-0.21,-1.530699275362319,-1.0614027777777777,2,-1.319796875,0.4692964975845413,1.320699275362319
GLD000000024959,5.110924687,52.157249245,0.63,2021-01-01,2024-04-18,28882,-0.990131639083166,-5.5916716516642575,-0.33,-1.157986111111111,-0.8212777777777777,3,-0.992253472222222,0.3367083333333333,0.8279861111111109
GLD000000024961,5.080916279,52.149796017,2.47,2021-01-01,2024-04-18,24625,-1.527085197969543,7.03526393320833,-0.21,-1.5928125000000002,-1.4329513888888887,2,-1.5133125,0.15986111111111145,1.3828125000000002
GLD000000024962,5.08129363,52.150165505,1.11,2021-01-01,2024-04-18,14649,-1.3466642091610348,,-0.04,-1.5808972222222222,-1.1571666666666665,2,-1.3622135416666667,0.4237305555555557,1.5408972222222221
GLD000000024963,5.076969856,52.152113616,1.19,2021-01-01,2024-04-18,16745,-1.5149621379516272,,-0.34,-1.8363888888888886,-1.2617916666666666,2,-1.5923385416666664,0.574597222222222,1.4963888888888885
GLD000000024964,5.07370404,52.151089341,1.23,2021-01-01,2024-04-18,28880,-1.6200482340720221,5.402964812562758,-0.98,-1.7074722222222223,-1.5595046296296298,3,-1.6006145833333332,0.1479675925925925,0.7274722222222223
GLD000000024965,5.078701053,52.155326884,0.34,2021-01-01,2025-03-21,24667,-2.74593700085134,-35.874823352107036,-2.079,-3.0057175925925925,-2.4207546296296294,3,-2.9444953703703702,0.5849629629629631,0.9267175925925923
GLD000000024966,5.08129363,52.150165505,2.54,2021-01-01,2024-04-18,25709,-1.4132064646621805,19.943076026910433,-0.04,-1.4998703703703704,-1.3319953703703702,3,-1.3955902777777778,0.16787500000000022,1.4598703703703704
GLD000000024971,5.053454411,52.156732251,2.35,2021-01-01,2025-03-21,21506,-3.353376918069376,,-2.76,-3.4026875,-3.2982222222222224,2,-3.3670156250000005,0.10446527777777748,0.6426875000000001
GLD000000024977,5.095763789,52.135911094,4.56,2021-01-01,2024-04-17,25207,-1.1464248423057088,2.2602475536563484,-0.18,-1.199048611111111,-1.0906736111111113,2,-1.1442291666666666,0.10837499999999967,1.019048611111111
GLD000000024981,5.110924687,52.157249245,1.89,2021-01-01,2024-04-18,24094,-1.0198080850004152,-2.4271260598490803,-0.33,-1.0783055555555556,-0.961673611111111,2,-1.03115625,0.11663194444444458,0.7483055555555556
GLD000000024985,5.089700585,52.144928978,0.74,2021-01-01,2025-01-16,18916,-0.9071707549164729,0.18292228598266444,-0.22,-1.133909722222222,-0.7726458333333333,2,-0.9224635416666667,0.36126388888888883,0.9139097222222221
GLD000000024986,5.09753039,52.142791312,0.35,2021-01-01,2025-01-15,26598,-0.833827317843447,27.87217787183421,-0.41,-1.2651666666666666,-0.37650694444444444,4,-0.7323828125,0.8886597222222221,0.8551666666666666
GLD000000024987,5.090388283,52.144768924,1.03,2021-01-01,2025-01-16,33387,-1.1248715368257105,-9.29869371021017,-0.18,-1.2467013888888892,-0.9858854166666667,4,-1.13884375,0.2608159722222224,1.0667013888888892
GLD000000024988,5.105545879,52.145839684,0.04,2021-01-01,2025-01-10,16997,-1.0043594163675944,3.4797897938611846,-0.67,-1.0546527777777779,-0.9442638888888889,1,-1.01803125,0.11038888888888898,0.38465277777777784
GLD000000024989,5.092728796,52.144307405,1.34,2021-01-01,2025-01-16,20721,-1.0341742676511751,-10.986576483629626,0.17,-1.1411944444444444,-0.8778888888888888,1,-1.0818020833333333,0.26330555555555557,1.3111944444444443
GLD000000024990,5.098257658,52.147799444,1.09,2021-01-01,2025-01-10,34610,-1.0591238948280846,27.21317404125282,-0.9,-1.153326388888889,-0.9852951388888889,4,-1.0460937499999998,0.16803125000000008,0.2533263888888889
GLD000000024991,5.076464814,52.146998089,4.13,2021-03-04,2025-01-09,31238,-1.5082629809846984,11.774398886396307,-0.36,-1.5594861111111111,-1.4596319444444443,4,-1.5186015625,0.0998541666666668,1.1994861111111113
GLD000000024992,5.089671546,52.144901941,2.76,2021-01-01,2025-01-16,27920,-1.4755470272206304,6.627458726832492,-0.2,-1.5309722222222222,-1.406861111111111,2,-1.4754791666666667,0.12411111111111128,1.3309722222222222
GLD000000024993,5.089643046,52.144794012,4.16,2021-01-01,2024-04-18,23470,-1.234925820195995,,-0.08,-1.282201388888889,-1.1763611111111112,2,-1.2336041666666666,0.10584027777777782,1.202201388888889
