gld_bro_id,kind,lon,lat,screen_depth_below_ground_m,first_date,last_date,n_observations,file
GLD000000066518,fully_assessed,5.026693156,52.137374198,2.12,2021-01-01,2025-01-31,531,GLD000000066518_fully_assessed.csv
GLD000000066519,fully_assessed,4.953075034,52.147822198,1.05,2021-02-05,2024-11-12,578,GLD000000066519_fully_assessed.csv
GLD000000066595,fully_assessed,5.05532401,52.15882276,2.0,2013-11-22,2025-05-08,10,GLD000000066595_fully_assessed.csv
GLD000000067155,fully_assessed,5.142942377,52.066333612,1.39,2020-01-01,2022-12-31,1070,GLD000000067155_fully_assessed.csv
GLD000000067157,fully_assessed,5.15312572,52.059990725,3.71,2020-01-01,2022-12-31,1090,GLD000000067157_fully_assessed.csv
GLD000000067158,fully_assessed,5.155102333,52.072488008,0.83,2020-01-01,2022-12-31,981,GLD000000067158_fully_assessed.csv
GLD000000067161,fully_assessed,5.146330398,52.068183129,6.83,2020-01-01,2022-12-31,1091,GLD000000067161_fully_assessed.csv
GLD000000067163,fully_assessed,5.159786556,52.074914912,3.45,2020-01-01,2022-12-31,1085,GLD000000067163_fully_assessed.csv
GLD000000067164,fully_assessed,5.153372584,52.0713521,1.74,2020-01-01,2022-12-31,1093,GLD000000067164_fully_assessed.csv
GLD000000067167,fully_assessed,5.155174607,52.072613983,0.66,2020-01-01,2022-12-31,980,GLD000000067167_fully_assessed.csv
GLD000000067171,fully_assessed,5.161822626,52.067422803,1.18,2020-01-01,2022-12-31,1068,GLD000000067171_fully_assessed.csv
GLD000000067172,fully_assessed,5.151575385,52.066423079,5.88,2020-01-01,2022-12-31,1091,GLD000000067172_fully_assessed.csv
GLD000000067174,fully_assessed,5.141885867,52.064857379,3.23,2020-01-01,2022-12-31,1090,GLD000000067174_fully_assessed.csv
GLD000000067175,fully_assessed,5.154727954,52.054708922,5.84,2020-01-01,2022-12-31,1091,GLD000000067175_fully_assessed.csv
GLD000000067176,fully_assessed,5.137139709,52.068658348,4.95,2020-01-01,2022-12-31,1089,GLD000000067176_fully_assessed.csv
GLD000000067177,fully_assessed,5.161536533,52.063422579,3.88,2020-01-01,2022-12-31,1080,GLD000000067177_fully_assessed.csv
GLD000000067180,preliminary,5.168035861,52.091153945,0.78,2021-03-18,2021-03-18,2,GLD000000067180_preliminary.csv
GLD000000067181,fully_assessed,5.147716542,52.065336741,4.68,2020-01-01,2022-12-31,1091,GLD000000067181_fully_assessed.csv
GLD000000067183,fully_assessed,5.163706415,52.05816871,5.77,2020-01-01,2022-12-31,1085,GLD000000067183_fully_assessed.csv
GLD000000067184,preliminary,5.163491334,52.092457669,1.44,2021-03-18,2021-03-18,2,GLD000000067184_preliminary.csv
GLD000000067185,fully_assessed,5.152164149,52.070945237,1.29,2020-01-01,2022-12-31,979,GLD000000067185_fully_assessed.csv
GLD000000067186,fully_assessed,5.148505538,52.070524442,4.87,2020-01-01,2022-12-31,1090,GLD000000067186_fully_assessed.csv
GLD000000067187,preliminary,5.161447236,52.092696452,1.97,2021-03-18,2021-03-18,2,GLD000000067187_preliminary.csv
GLD000000067190,fully_assessed,5.150434439,52.069827262,2.71,2020-01-01,2022-12-30,1072,GLD000000067190_fully_assessed.csv
GLD000000067191,fully_assessed,5.148151878,52.079394925,4.72,2020-01-01,2022-12-31,1087,GLD000000067191_fully_assessed.csv
GLD000000067192,fully_assessed,5.136557844,52.0345294,3.81,2020-01-01,2022-12-31,1090,GLD000000067192_fully_assessed.csv
GLD000000067193,fully_assessed,5.147341678,52.061812664,4.45,2020-01-01,2022-12-31,1089,GLD000000067193_fully_assessed.csv
GLD000000067195,preliminary,5.149303672,52.057565291,1.15,2021-03-18,2021-03-18,2,GLD000000067195_preliminary.csv
GLD000000067196,fully_assessed,5.140486771,52.075280596,3.51,2020-01-01,2022-12-31,1089,GLD000000067196_fully_assessed.csv
GLD000000067199,fully_assessed,5.135918269,52.060215969,4.93,2020-01-01,2022-12-31,1077,GLD000000067199_fully_assessed.csv
GLD000000067200,fully_assessed,5.181557846,52.076258165,4.6,2020-01-01,2022-12-31,1090,GLD000000067200_fully_assessed.csv
GLD000000067201,fully_assessed,5.153915699,52.070688061,0.84,2020-01-01,2022-12-31,1073,GLD000000067201_fully_assessed.csv
GLD000000067202,fully_assessed,5.154186635,52.0634712,3.92,2020-01-01,2022-12-31,1081,GLD000000067202_fully_assessed.csv
GLD000000067203,fully_assessed,5.157536338,52.069994098,0.71,2020-01-01,2022-12-31,1091,GLD000000067203_fully_assessed.csv
GLD000000067204,fully_assessed,5.166289028,52.069624338,0.79,2020-01-01,2022-12-31,1092,GLD000000067204_fully_assessed.csv
GLD000000067205,fully_assessed,5.14428171,52.066767805,2.44,2020-01-01,2022-12-31,1088,GLD000000067205_fully_assessed.csv
GLD000000067206,fully_assessed,5.156621168,52.066451027,1.26,2020-01-01,2022-12-31,1071,GLD000000067206_fully_assessed.csv
GLD000000067207,preliminary,5.158800758,52.093733972,1.24,2021-03-18,2021-03-18,2,GLD000000067207_preliminary.csv
GLD000000067209,fully_assessed,5.151017114,52.058907955,4.95,2020-01-01,2022-12-31,1089,GLD000000067209_fully_assessed.csv
GLD000000067210,fully_assessed,5.144380085,52.064763672,5.56,2020-01-01,2022-12-31,1089,GLD000000067210_fully_assessed.csv
GLD000000067211,fully_assessed,5.146329334,52.062961071,5.71,2020-01-01,2022-12-31,1074,GLD000000067211_fully_assessed.csv
GLD000000067212,fully_assessed,5.145065333,52.06748846,4.91,2020-01-01,2022-12-31,1066,GLD000000067212_fully_assessed.csv
GLD000000067215,fully_assessed,5.143745507,52.068824962,0.71,2020-01-01,2022-12-31,1092,GLD000000067215_fully_assessed.csv
GLD000000067216,fully_assessed,5.143096151,52.059529975,6.04,2020-01-01,2022-12-31,1090,GLD000000067216_fully_assessed.csv
GLD000000067231,preliminary,5.102635742,52.036133164,2.12,2024-11-08,2025-06-28,2,GLD000000067231_preliminary.csv
GLD000000068456,fully_assessed,5.05532401,52.15882276,0.0,2017-06-01,2025-04-16,8,GLD000000068456_fully_assessed.csv
GLD000000070322,fully_assessed,5.249137936,52.057580892,1.5,2021-07-08,2025-05-20,2,GLD000000070322_fully_assessed.csv
GLD000000070323,fully_assessed,5.242147505,52.073013906,1.25,2021-07-07,2025-05-20,2,GLD000000070323_fully_assessed.csv
GLD000000070328,fully_assessed,5.120695867,52.138504635,1.16,2020-05-13,2024-03-25,1,GLD000000070328_fully_assessed.csv
GLD000000071049,fully_assessed,5.054038435,52.021570812,2.33,2023-05-16,2024-05-30,387,GLD000000071049_fully_assessed.csv
GLD000000071055,fully_assessed,5.052855415,52.021962941,2.14,2023-05-16,2024-05-30,387,GLD000000071055_fully_assessed.csv
GLD000000071060,fully_assessed,5.05151299,52.022237757,2.37,2023-05-16,2024-05-30,387,GLD000000071060_fully_assessed.csv
GLD000000079396,fully_assessed,5.14181689,52.069459117,3.85,2020-01-01,2022-12-20,372,GLD000000079396_fully_assessed.csv
GLD000000079397,fully_assessed,5.141561722,52.060146964,4.91,2020-01-01,2022-12-30,1075,GLD000000079397_fully_assessed.csv
GLD000000079482,fully_assessed,5.153167063,52.068817066,2.15,2020-01-01,2022-12-31,982,GLD000000079482_fully_assessed.csv
GLD000000079483,fully_assessed,5.152917108,52.069203056,1.51,2020-01-01,2022-12-31,1090,GLD000000079483_fully_assessed.csv
GLD000000079484,fully_assessed,5.151512135,52.070126025,2.0,2020-01-01,2022-12-31,983,GLD000000079484_fully_assessed.csv
GLD000000079485,fully_assessed,5.152290742,52.071835305,1.62,2020-01-01,2022-12-31,1087,GLD000000079485_fully_assessed.csv
GLD000000079510,preliminary,5.150213985,52.071770213,2.08,2021-04-06,2021-04-21,2,GLD000000079510_preliminary.csv
GLD000000079546,fully_assessed,5.151733884,52.069560222,3.12,2020-01-01,2022-12-31,974,GLD000000079546_fully_assessed.csv
GLD000000079547,fully_assessed,5.145628242,52.071141905,4.74,2020-01-01,2022-12-31,1091,GLD000000079547_fully_assessed.csv
GLD000000079549,preliminary,5.151696532,52.071115077,2.09,2021-04-06,2021-04-21,2,GLD000000079549_preliminary.csv
GLD000000079566,fully_assessed,5.152070507,52.069336192,3.04,2020-01-01,2022-12-19,352,GLD000000079566_fully_assessed.csv
GLD000000079567,fully_assessed,5.150504415,52.070384661,1.1,2020-01-01,2022-12-19,373,GLD000000079567_fully_assessed.csv
GLD000000079568,fully_assessed,5.153665223,52.071172919,1.14,2020-01-01,2022-12-31,984,GLD000000079568_fully_assessed.csv
GLD000000081179,fully_assessed,4.959817009,52.087554559,2.13,2022-11-30,2024-11-14,721,GLD000000081179_fully_assessed.csv
GLD000000081180,fully_assessed,4.960827496,52.087162738,2.09,2022-11-30,2024-11-14,721,GLD000000081180_fully_assessed.csv
GLD000000081189,fully_assessed,4.960896165,52.087612394,2.14,2022-11-30,2024-11-14,721,GLD000000081189_fully_assessed.csv
GLD000000081207,fully_assessed,4.960851795,52.08767515,1.98,2022-11-30,2024-11-14,586,GLD000000081207_fully_assessed.csv
GLD000000081309,fully_assessed,4.959953555,52.087006776,2.1,2022-11-30,2023-11-17,351,GLD000000081309_fully_assessed.csv
GLD000000081346,fully_assessed,4.960813848,52.087063819,2.11,2022-11-30,2023-11-17,351,GLD000000081346_fully_assessed.csv
GLD000000081347,fully_assessed,4.960810851,52.087378393,1.58,2022-11-30,2023-11-17,351,GLD000000081347_fully_assessed.csv
GLD000000081849,unknown,4.932147538,52.158394227,0.99,2018-03-21,2020-10-15,4,GLD000000081849_unknown.csv
GLD000000081850,unknown,4.933827863,52.15554249,1.54,2018-03-21,2020-10-31,3,GLD000000081850_unknown.csv
GLD000000109050,unknown,5.026693083,52.137383186,2.14,2016-08-01,2020-12-26,5,GLD000000109050_unknown.csv
GLD000000109052,unknown,5.059083776,52.126440305,2.83,2016-08-01,2020-07-11,2,GLD000000109052_unknown.csv
GLD000000109087,unknown,5.030678604,52.126663533,1.14,2017-01-01,2020-07-03,4,GLD000000109087_unknown.csv
GLD000000109383,unknown,5.056664746,52.135628352,2.45,2016-08-01,2020-12-26,5,GLD000000109383_unknown.csv
GLD000000109449,unknown,4.950945351,52.151957844,2.63,2016-08-01,2020-12-26,5,GLD000000109449_unknown.csv
GLD000000109519,unknown,5.017913009,52.130471184,1.54,2016-08-01,2020-12-26,5,GLD000000109519_unknown.csv
GLD000000109520,unknown,5.012341018,52.140088831,1.03,2016-08-01,2020-04-07,5,GLD000000109520_unknown.csv
GLD000000109538,unknown,5.0349482,52.138954054,2.24,2016-08-01,2020-12-26,5,GLD000000109538_unknown.csv
GLD000000109540,unknown,5.041183917,52.148598701,2.14,2016-08-01,2020-12-26,5,GLD000000109540_unknown.csv
GLD000000109949,unknown,5.050382393,52.143600982,2.47,2016-08-01,2020-12-26,5,GLD000000109949_unknown.csv
GLD000000109987,unknown,4.953074946,52.147831186,1.08,2016-08-01,2020-12-26,5,GLD000000109987_unknown.csv
GLD000000110075,unknown,4.9549857,52.149671764,3.02,2016-08-01,2020-12-26,5,GLD000000110075_unknown.csv
GLD000000121723,preliminary,5.20132777,52.057551,2.5,2000-05-15,2020-12-31,5,GLD000000121723_preliminary.csv
GLD000000121724,fully_assessed,5.20132777,52.057551,2.5,2021-01-01,2026-08-10,6,GLD000000121724_fully_assessed.csv
GLD000000121868,preliminary,5.14157266,52.13526028,1.98,1981-03-03,2020-12-31,5,GLD000000121868_preliminary.csv
GLD000000121911,fully_assessed,5.14157266,52.13526028,1.98,2021-01-01,2026-07-21,5,GLD000000121911_fully_assessed.csv
GLD000000122330,preliminary,5.19600018,52.10667104,5.0,2003-01-28,2020-12-31,5,GLD000000122330_preliminary.csv
GLD000000122331,fully_assessed,5.19600018,52.10667104,5.0,2021-01-01,2026-08-04,5,GLD000000122331_fully_assessed.csv
GLD000000123002,preliminary,5.02092547,52.08541426,4.5,2007-01-30,2020-12-31,5,GLD000000123002_preliminary.csv
GLD000000123003,fully_assessed,5.02092547,52.08541426,4.5,2021-01-01,2026-07-20,5,GLD000000123003_fully_assessed.csv
GLD000000123025,preliminary,5.0208828,52.08527931,0.82,2007-01-30,2020-12-31,5,GLD000000123025_preliminary.csv
GLD000000123066,fully_assessed,5.0208828,52.08527931,0.82,2021-01-01,2026-07-20,5,GLD000000123066_fully_assessed.csv
GLD000000123896,preliminary,5.02095258,52.08548895,1.06,2007-01-30,2020-07-09,5,GLD000000123896_preliminary.csv
GLD000000123897,fully_assessed,5.02095258,52.08548895,1.06,2021-01-12,2026-07-20,5,GLD000000123897_fully_assessed.csv
GLD000000124847,preliminary,5.18825939,52.02236203,8.0,1974-08-16,2020-12-31,5,GLD000000124847_preliminary.csv
GLD000000124848,fully_assessed,5.18825939,52.02236203,8.0,2021-01-01,2026-08-07,5,GLD000000124848_fully_assessed.csv
GLD000000125014,preliminary,5.1388212,52.13099417,2.14,1981-03-03,2020-12-31,5,GLD000000125014_preliminary.csv
GLD000000125015,fully_assessed,5.1388212,52.13099417,2.14,2021-01-01,2026-07-21,6,GLD000000125015_fully_assessed.csv
GLD000000125052,fully_assessed,5.06126894,52.10713098,4.9,2022-05-24,2026-07-20,5,GLD000000125052_fully_assessed.csv
GLD000000125241,preliminary,5.24814906,52.09712976,6.0,1973-01-17,2020-12-31,7,GLD000000125241_preliminary.csv
GLD000000125242,preliminary,5.24814906,52.09712976,6.0,2021-01-01,2025-05-08,3,GLD000000125242_preliminary.csv
GLD000000126125,preliminary,4.96062025,52.03546194,1.74,1968-01-29,2020-12-31,5,GLD000000126125_preliminary.csv
GLD000000126126,fully_assessed,4.96062025,52.03546194,1.74,2021-01-01,2026-07-27,6,GLD000000126126_fully_assessed.csv
GLD000000126129,preliminary,5.23457346,52.11271347,7.0,1956-03-28,2020-12-31,5,GLD000000126129_preliminary.csv
GLD000000126130,fully_assessed,5.23457346,52.11271347,7.0,2021-01-01,2026-08-04,6,GLD000000126130_fully_assessed.csv
GLD000000126139,preliminary,5.19783701,52.10377985,8.0,1971-06-02,2020-12-31,5,GLD000000126139_preliminary.csv
GLD000000126140,fully_assessed,5.19783701,52.10377985,8.0,2021-01-01,2026-08-04,6,GLD000000126140_fully_assessed.csv
GLD000000126146,preliminary,5.21774167,52.0875014,2.7,1956-03-28,2020-12-31,5,GLD000000126146_preliminary.csv
GLD000000126147,fully_assessed,5.21774167,52.0875014,2.7,2021-01-01,2026-08-10,5,GLD000000126147_fully_assessed.csv
GLD000000126152,preliminary,5.20984772,52.10051073,4.5,1971-06-02,2020-12-31,5,GLD000000126152_preliminary.csv
GLD000000126153,fully_assessed,5.20984772,52.10051073,4.5,2021-01-01,2026-08-04,6,GLD000000126153_fully_assessed.csv
GLD000000126361,preliminary,5.20587121,52.11118519,8.0,2017-11-02,2020-12-31,3,GLD000000126361_preliminary.csv
GLD000000126362,fully_assessed,5.20587121,52.11118519,8.0,2021-01-01,2026-08-04,6,GLD000000126362_fully_assessed.csv
GLD000000126473,preliminary,5.21373261,52.11112064,5.03,1957-07-01,2020-12-31,5,GLD000000126473_preliminary.csv
GLD000000126474,fully_assessed,5.21373261,52.11112064,5.03,2021-01-01,2026-08-05,5,GLD000000126474_fully_assessed.csv
GLD000000126678,fully_assessed,4.95607253,52.07761532,7.12,2003-10-30,2021-01-01,6,GLD000000126678_fully_assessed.csv
GLD000000126679,fully_assessed,4.95607253,52.07761532,7.12,2021-01-01,2026-07-24,7,GLD000000126679_fully_assessed.csv
GLD000000126690,preliminary,4.97821881,52.03424443,2.0,2006-06-14,2020-12-31,5,GLD000000126690_preliminary.csv
GLD000000126691,fully_assessed,4.97821881,52.03424443,2.0,2021-01-01,2026-07-27,5,GLD000000126691_fully_assessed.csv
GLD000000126724,fully_assessed,5.02104102,52.08537867,0.92,2007-01-30,2021-01-01,6,GLD000000126724_fully_assessed.csv
GLD000000126725,fully_assessed,5.02104102,52.08537867,0.92,2018-11-22,2026-07-20,7,GLD000000126725_fully_assessed.csv
GLD000000127272,fully_assessed,5.220877889,52.133965255,3.97,2024-08-16,2026-07-21,4,GLD000000127272_fully_assessed.csv
GLD000000127326,preliminary,5.19530187,52.05645648,1.5,2009-06-12,2020-12-31,4,GLD000000127326_preliminary.csv
GLD000000127327,preliminary,5.19530187,52.05645648,1.5,2021-01-01,2021-11-04,3,GLD000000127327_preliminary.csv
GLD000000127360,preliminary,5.20570291,52.1256962,3.91,1956-03-28,2020-12-31,8,GLD000000127360_preliminary.csv
GLD000000127361,preliminary,5.20570291,52.1256962,3.91,2021-01-01,2021-11-01,2,GLD000000127361_preliminary.csv
GLD000000128806,preliminary,5.19984494,52.09482197,7.0,1956-03-28,2020-11-02,5,GLD000000128806_preliminary.csv
GLD000000128807,fully_assessed,5.19984494,52.09482197,7.0,2021-02-01,2026-08-04,5,GLD000000128807_fully_assessed.csv
GLD000000128854,preliminary,4.99488323,52.10646609,2.5,1967-04-28,2020-12-31,7,GLD000000128854_preliminary.csv
GLD000000128855,fully_assessed,4.99488323,52.10646609,2.5,2021-01-01,2026-07-24,5,GLD000000128855_fully_assessed.csv
GLD000000129342,fully_assessed,5.2295073,52.08796268,8.0,2024-01-29,2026-08-10,4,GLD000000129342_fully_assessed.csv
GLD000000129373,preliminary,5.22086836,52.13152491,3.5,1992-01-14,2020-12-31,8,GLD000000129373_preliminary.csv
GLD000000129374,fully_assessed,5.22086836,52.13152491,3.5,2021-01-01,2026-07-21,6,GLD000000129374_fully_assessed.csv
GLD000000129376,preliminary,5.14000606,52.1332976,2.05,1981-05-19,2020-12-31,5,GLD000000129376_preliminary.csv
GLD000000129377,fully_assessed,5.14000606,52.1332976,2.05,2021-01-01,2026-07-21,5,GLD000000129377_fully_assessed.csv
GLD000000130098,preliminary,4.99134071,52.07840681,1.74,1964-01-28,2020-12-31,5,GLD000000130098_preliminary.csv
GLD000000130099,fully_assessed,4.99134071,52.07840681,1.74,2021-01-01,2026-07-24,5,GLD000000130099_fully_assessed.csv
GLD000000130158,preliminary,5.202445991,52.136422922,5.71,1956-03-28,2020-12-31,8,GLD000000130158_preliminary.csv
GLD000000130159,preliminary,5.202445991,52.136422922,5.71,2021-01-01,2025-10-21,4,GLD000000130159_preliminary.csv
GLD000000130163,preliminary,5.21932214,52.13101938,3.5,1992-01-14,2020-12-31,7,GLD000000130163_preliminary.csv
GLD000000130164,fully_assessed,5.21932214,52.13101938,3.5,2021-01-01,2026-07-21,5,GLD000000130164_fully_assessed.csv
GLD000000131079,preliminary,5.18913737,52.10719899,7.0,1971-06-02,2020-12-31,5,GLD000000131079_preliminary.csv
GLD000000131080,fully_assessed,5.18913737,52.10719899,7.0,2021-01-01,2026-08-04,6,GLD000000131080_fully_assessed.csv
GLD000000132471,fully_assessed,5.02079416,52.08541386,1.11,2021-01-01,2026-07-20,5,GLD000000132471_fully_assessed.csv
GLD000000132529,preliminary,5.1886578,52.06199916,5.0,2021-01-01,2026-08-10,4,GLD000000132529_preliminary.csv
GLD000000132650,fully_assessed,5.20294087,52.10846175,7.0,2024-01-24,2026-08-04,4,GLD000000132650_fully_assessed.csv
GLD000000132699,preliminary,5.1886578,52.06199916,5.0,1999-08-26,2020-12-31,7,GLD000000132699_preliminary.csv
GLD000000132731,preliminary,5.02079416,52.08541386,1.11,2007-01-30,2020-12-31,5,GLD000000132731_preliminary.csv
GLD000000143023,preliminary,4.960827496,52.087162738,2.09,2022-11-30,2026-03-09,8,GLD000000143023_preliminary.csv
GLD000000143030,preliminary,4.947512602,52.097458042,2.0,2025-05-08,2026-08-13,391,GLD000000143030_preliminary.csv
GLD000000143031,preliminary,4.969637318,52.087842034,3.31,2025-06-19,2026-08-13,339,GLD000000143031_preliminary.csv
GLD000000143035,preliminary,4.964333045,52.096994276,2.49,2025-05-08,2026-08-13,391,GLD000000143035_preliminary.csv
GLD000000143049,preliminary,4.95840623,52.09469503,2.1,2012-03-29,2026-03-09,18,GLD000000143049_preliminary.csv
GLD000000143052,preliminary,4.96200232,52.09096898,2.77,2012-03-29,2026-03-09,18,GLD000000143052_preliminary.csv
GLD000000143071,preliminary,4.9547479,52.08517221,1.63,2012-03-29,2026-03-09,20,GLD000000143071_preliminary.csv
GLD000000143073,preliminary,4.960851795,52.08767515,1.98,2022-11-30,2026-03-09,8,GLD000000143073_preliminary.csv
GLD000000143090,preliminary,4.960896165,52.087612394,2.14,2022-11-30,2026-03-09,8,GLD000000143090_preliminary.csv
GLD000000143091,preliminary,4.96240857,52.08506523,1.32,2012-03-29,2026-06-18,32,GLD000000143091_preliminary.csv
GLD000000143105,preliminary,4.96662982,52.08765995,2.11,2012-03-29,2026-03-11,17,GLD000000143105_preliminary.csv
GLD000000143110,preliminary,4.9659203,52.09018309,1.1,2012-03-29,2026-03-09,18,GLD000000143110_preliminary.csv
GLD000000143118,preliminary,4.959817009,52.087554559,2.13,2022-11-30,2026-03-09,8,GLD000000143118_preliminary.csv
GLD000000143125,preliminary,4.95478722,52.09167078,1.41,2012-03-29,2026-03-24,28,GLD000000143125_preliminary.csv
GLD000000143133,preliminary,4.96097975,52.08802616,2.11,2012-03-29,2026-08-13,78,GLD000000143133_preliminary.csv
GLD000000143266,preliminary,5.026693156,52.137374198,2.12,2016-07-14,2026-08-06,46,GLD000000143266_preliminary.csv
GLD000000143269,preliminary,5.039069281,52.1387236,2.38,2020-04-14,2026-08-10,44,GLD000000143269_preliminary.csv
GLD000000143271,preliminary,5.012341094,52.140079844,1.03,2016-07-14,2026-08-06,46,GLD000000143271_preliminary.csv
GLD000000143272,preliminary,5.030678676,52.126654545,1.19,2016-08-26,2026-08-06,47,GLD000000143272_preliminary.csv
GLD000000143275,preliminary,5.059083842,52.126431317,2.98,2016-07-14,2026-08-10,47,GLD000000143275_preliminary.csv
GLD000000143278,preliminary,4.953075034,52.147822198,1.05,2016-07-14,2026-08-03,48,GLD000000143278_preliminary.csv
GLD000000143279,preliminary,5.034948271,52.138945066,2.27,2016-07-14,2026-08-10,49,GLD000000143279_preliminary.csv
GLD000000143280,preliminary,5.0682196,52.143632545,2.66,2020-03-09,2026-08-06,48,GLD000000143280_preliminary.csv
GLD000000143283,preliminary,5.041633158,52.139629939,0.1,2024-02-26,2026-08-10,42,GLD000000143283_preliminary.csv
GLD000000143285,preliminary,5.017913083,52.130462196,1.51,2016-07-14,2026-08-06,46,GLD000000143285_preliminary.csv
GLD000000143287,preliminary,5.041183987,52.148589714,2.13,2016-07-14,2026-08-10,47,GLD000000143287_preliminary.csv
GLD000000143288,preliminary,4.949221282,52.148967422,2.12,2016-09-05,2026-08-03,45,GLD000000143288_preliminary.csv
GLD000000143289,preliminary,5.067505381,52.127065609,2.05,2019-11-27,2026-08-10,48,GLD000000143289_preliminary.csv
GLD000000143332,preliminary,5.050382461,52.143591994,2.5,2016-07-14,2026-08-10,49,GLD000000143332_preliminary.csv
GLD000000143337,preliminary,5.079426926,52.139051417,1.7,2020-03-09,2026-08-06,47,GLD000000143337_preliminary.csv
GLD000000143338,preliminary,4.950916041,52.151966724,2.56,2016-07-14,2026-08-03,46,GLD000000143338_preliminary.csv
GLD000000143339,preliminary,5.056664813,52.135619364,2.45,2016-07-14,2026-08-10,49,GLD000000143339_preliminary.csv
GLD000000143340,preliminary,4.949227736,52.146819297,1.32,2016-07-14,2026-08-03,51,GLD000000143340_preliminary.csv
GLD000000143343,preliminary,5.039999279,52.144991015,2.94,2024-02-27,2026-08-19,48,GLD000000143343_preliminary.csv
GLD000000143346,preliminary,4.947639878,52.043904403,1.0,2025-05-12,2026-08-14,43,GLD000000143346_preliminary.csv
GLD000000143347,preliminary,4.95158155,52.045334327,1.39,2025-05-12,2026-08-14,77,GLD000000143347_preliminary.csv
GLD000000143349,preliminary,4.95582395,52.036836557,1.19,2025-05-12,2026-08-14,63,GLD000000143349_preliminary.csv
GLD000000143351,preliminary,4.948300754,52.039951146,2.0,2025-05-12,2026-08-14,198,GLD000000143351_preliminary.csv
GLD000000143353,preliminary,4.954762558,52.045992657,0.97,2025-05-12,2026-08-13,161,GLD000000143353_preliminary.csv
GLD000000143356,preliminary,4.956262173,52.044273671,1.3,2025-05-12,2026-08-14,99,GLD000000143356_preliminary.csv
GLD000000149686,preliminary,5.101591249,52.07421292,2.5,2021-04-22,2026-06-01,7,GLD000000149686_preliminary.csv
GLD000000149687,preliminary,5.092685159,52.096351593,1.35,2023-12-08,2026-06-01,5,GLD000000149687_preliminary.csv
GLD000000149688,preliminary,5.092749049,52.09684394,2.2,2023-12-08,2026-06-01,4,GLD000000149688_preliminary.csv
GLD000000149689,preliminary,5.067976471,52.080436158,1.0,2025-02-11,2026-06-01,2,GLD000000149689_preliminary.csv
GLD000000149690,preliminary,5.100372719,52.075055564,4.0,2021-04-22,2026-06-01,7,GLD000000149690_preliminary.csv
GLD000000149691,preliminary,5.092724908,52.096409755,1.27,2023-12-08,2026-06-01,5,GLD000000149691_preliminary.csv
GLD000000149692,preliminary,5.116132915,52.072407084,1.7,2023-12-11,2026-06-01,5,GLD000000149692_preliminary.csv
GLD000000149693,preliminary,5.109558143,52.084594633,5.0,2021-04-22,2026-06-01,7,GLD000000149693_preliminary.csv
GLD000000149694,preliminary,5.116162842,52.072450925,1.6,2023-12-11,2026-06-01,5,GLD000000149694_preliminary.csv
GLD000000149695,preliminary,5.130296822,52.115468242,2.0,2025-04-07,2026-06-01,2,GLD000000149695_preliminary.csv
GLD000000149706,preliminary,5.10059993,52.075723391,4.0,2021-04-22,2026-06-01,7,GLD000000149706_preliminary.csv
GLD000000149707,preliminary,5.111885587,52.081729116,3.7,2021-05-27,2026-06-01,7,GLD000000149707_preliminary.csv
GLD000000149708,preliminary,5.135336218,52.103760435,2.0,2023-07-06,2026-06-01,5,GLD000000149708_preliminary.csv
GLD000000149726,preliminary,5.130657718,52.115953125,2.8,2025-04-07,2026-06-01,2,GLD000000149726_preliminary.csv
GLD000000149727,preliminary,5.14390993,52.09223915,0.42,2022-03-29,2026-06-01,4,GLD000000149727_preliminary.csv
GLD000000149728,preliminary,5.10435129,52.07556805,5.08,2021-05-04,2026-06-01,6,GLD000000149728_preliminary.csv
GLD000000149729,preliminary,5.100531205,52.076319044,3.0,2021-04-22,2026-06-01,7,GLD000000149729_preliminary.csv
GLD000000149730,preliminary,5.009391255,52.10527684,0.24,2022-03-28,2026-06-01,6,GLD000000149730_preliminary.csv
GLD000000149731,preliminary,5.103077472,52.072184754,1.4,2023-12-14,2026-05-28,5,GLD000000149731_preliminary.csv
GLD000000149732,preliminary,5.110335463,52.083440684,3.7,2021-04-22,2026-06-01,6,GLD000000149732_preliminary.csv
GLD000000149733,preliminary,5.125975527,52.07136051,1.2,2023-11-06,2026-06-01,5,GLD000000149733_preliminary.csv
GLD000000149734,preliminary,5.068028483,52.080425333,0.6,2025-02-11,2026-06-01,2,GLD000000149734_preliminary.csv
GLD000000149735,preliminary,5.103097633,52.072294367,1.2,2023-12-11,2026-06-01,5,GLD000000149735_preliminary.csv
GLD000000002517,fully_assessed,4.95232424,52.11688243,1.09,2003-06-12,2025-05-20,43,GLD000000002517_fully_assessed.csv
GLD000000014780,fully_assessed,5.193892478,52.064100285,3.09,2016-09-09,2026-09-05,1813,GLD000000014780_fully_assessed.csv
GLD000000014784,preliminary,5.207051392,52.066440073,6.9,2016-09-09,2026-09-11,356,GLD000000014784_preliminary.csv
GLD000000143350,preliminary,4.954067013,52.049977635,2.5,2025-05-12,2026-09-11,207,GLD000000143350_preliminary.csv
GLD000000014663,fully_assessed,5.161909919,52.026895777,4.07,2012-06-21,2026-09-13,1877,GLD000000014663_fully_assessed.csv
GLD000000014667,fully_assessed,5.146369092,52.033884741,2.08,2012-06-21,2026-09-13,1902,GLD000000014667_fully_assessed.csv
